area,building,building_floors,chamber,construction_year,floor,market,price,standard,url
100.0,kamienica,4.0,3,1896.0,4.0,wtórny,730000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-100m2-katowice-srodmiescie-ID3lA3V.html#d3db507e47
92.39,apartamentowiec,4.0,3,2013.0,3.0,wtórny,508145.0,do wykończenia,https://www.otodom.pl/oferta/sprzedam-mieszkanie-92-39-m2-w-katowicach-c17-ID3mVUo.html#d3db507e47
111.92,apartamentowiec,4.0,3,2013.0,3.0,wtórny,598772.0,do wykończenia,https://www.otodom.pl/oferta/sprzedam-mieszkanie-111-92-m2-w-katowicach-a11-ID3nDuE.html#d3db507e47
80.0,,4.0,3,,1.0,wtórny,665000.0,,https://www.otodom.pl/oferta/mieszkanie-80-m-katowice-ID3moSf.html#d3db507e47
120.35,apartamentowiec,4.0,3,2013.0,0.0,wtórny,637855.0,do wykończenia,https://www.otodom.pl/oferta/sprzedam-mieszkanie-120-35-m2-w-katowicach-a2-ID3nDzq.html#d3db507e47
120.5,apartamentowiec,4.0,3,2013.0,0.0,wtórny,638650.0,do wykończenia,https://www.otodom.pl/oferta/sprzedam-mieszkanie-120-50-m2-w-katowicach-b2-ID3nori.html#d3db507e47
85.26,apartamentowiec,4.0,3,2013.0,,wtórny,473193.0,do wykończenia,https://www.otodom.pl/oferta/sprzedam-mieszkanie-85-26-m2-w-katowicach-a15-ID3nou4.html#d3db507e47
95.97,apartamentowiec,4.0,4,2013.0,0.0,wtórny,508641.0,do wykończenia,https://www.otodom.pl/oferta/sprzedam-mieszkanie-95-97-m2-w-katowicach-b1-ID3noBK.html#d3db507e47
126.52,apartamentowiec,4.0,5,2013.0,0.0,wtórny,717368.0,do wykończenia,https://www.otodom.pl/oferta/sprzedam-mieszkanie-126-52-m2-w-katowicach-a1-ID3nDA8.html#d3db507e47
125.0,,4.0,3,,3.0,wtórny,449000.0,do zamieszkania,https://www.otodom.pl/oferta/lokal-na-sprzedaz-katowice-mariacka-ID3qQhV.html#d3db507e47
106.0,blok,4.0,4,1998.0,2.0,wtórny,600000.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-kostuchna-atrakcyjne-mieszkanie-106m2-ID3pYvs.html#d3db507e47
46.91,apartamentowiec,5.0,2,2018.0,0.0,pierwotny,281460.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycyjna-przy-parku-slaskim-ID3qQbi.html#d3db507e47
93.0,apartamentowiec,5.0,4,,1.0,wtórny,760000.0,,https://www.otodom.pl/oferta/mieszkanie-93-m-katowice-ID3ovSo.html#d3db507e47
45.0,,15.0,2,,11.0,wtórny,390000.0,,https://www.otodom.pl/oferta/mieszkanie-4-wieze-os-tysiaclecia-ID3qQfS.html#d3db507e47
70.09,apartamentowiec,4.0,3,,0.0,pierwotny,393478.0,do wykończenia,https://www.otodom.pl/oferta/katowice-bazantowo-ID3qPYI.html#d3db507e47
50.94,apartamentowiec,5.0,2,2018.0,2.0,pierwotny,310734.0,do wykończenia,https://www.otodom.pl/oferta/inwestycja-przy-lasku-bytkowskim-ID3qQmY.html#d3db507e47
33.97,apartamentowiec,4.0,1,,3.0,pierwotny,209600.0,do wykończenia,https://www.otodom.pl/oferta/kawalerka-bazantowo-ID3qPYQ.html#d3db507e47
91.06,blok,4.0,4,2019.0,2.0,pierwotny,537254.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-w-prestizowej-lokalizacji-ID3toP2.html#d3db507e47
50.05,blok,4.0,2,2019.0,1.0,pierwotny,312913.0,do wykończenia,https://www.otodom.pl/oferta/znajdz-swoje-wymarzone-mieszkanie-ID3tgNS.html#d3db507e47
90.0,apartamentowiec,3.0,3,,0.0,wtórny,700000.0,do zamieszkania,https://www.otodom.pl/oferta/trzypokojowy-apartament-90m2-katowice-os-ptasie-ID3tqwy.html#d3db507e47
137.94,apartamentowiec,4.0,4,,4.0,wtórny,1517340.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-137-94-m-katowice-ID3wg44.html#d3db507e47
71.51,blok,4.0,3,2019.0,3.0,pierwotny,414758.0,do wykończenia,https://www.otodom.pl/oferta/apartament-z-prawie-160m-ogrodem-spiesz-sie-ID3sLKM.html#d3db507e47
116.0,apartamentowiec,2.0,4,1993.0,0.0,wtórny,625000.0,,https://www.otodom.pl/oferta/duze-mieszkanie-z-ogrodem-katowice-opt-ID3tiyv.html#d3db507e47
115.0,kamienica,4.0,3,,2.0,wtórny,1499000.0,do zamieszkania,https://www.otodom.pl/oferta/wyjatkowy-apartament-115m2-katowice-centrum-ID3v07a.html#d3db507e47
90.96,blok,4.0,4,2019.0,0.0,pierwotny,545760.0,do wykończenia,https://www.otodom.pl/oferta/apartament-z-prawie-100m-ogrodem-ID3sKZe.html#d3db507e47
106.0,apartamentowiec,1.0,3,2010.0,0.0,wtórny,615000.0,,https://www.otodom.pl/oferta/apartament-katowice-kostuchna-stabika-ID3vxNF.html#d3db507e47
35.93,blok,10.0,2,2019.0,7.0,pierwotny,229952.0,do wykończenia,https://www.otodom.pl/oferta/nowe-mieszkanie-zamkniete-osiedle-ID3xn1J.html#d3db507e47
51.6,apartamentowiec,2.0,2,2018.0,2.0,pierwotny,283800.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-51-60-m-katowice-ID3vdje.html#d3db507e47
90.0,apartamentowiec,14.0,2,2017.0,11.0,wtórny,675000.0,do zamieszkania,https://www.otodom.pl/oferta/apartament-90m2-katowice-tysiaclecie-ID3xPI7.html#d3db507e47
128.0,blok,10.0,5,,0.0,wtórny,599000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-5-pokoi-osiedle-paderewskiego-ID3xsKj.html#d3db507e47
127.0,,2.0,7,,0.0,wtórny,330000.0,,https://www.otodom.pl/oferta/dom-wielorodzinny-katowice-piotrowice-ID3yoGX.html#d3db507e47
74.16,apartamentowiec,5.0,3,,1.0,wtórny,482040.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-74-16-m-katowice-ID3yzcj.html#d3db507e47
130.0,apartamentowiec,,4,,5.0,wtórny,1900000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-130-m-katowice-ID3yD03.html#d3db507e47
46.61,,5.0,2,,2.0,pierwotny,258500.0,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3Myqg.html#a7b6a03577
45.0,apartamentowiec,,2,,3.0,wtórny,280350.0,,https://www.otodom.pl/oferta/2pok-biuro-sprzedazy-duzy-balkon-os-tysiaclecia-ID3MypV.html#a7b6a03577
35.0,,,4,,3.0,wtórny,224000.0,,https://www.otodom.pl/oferta/kawalerska-w-sercu-katowic-swietny-uklad-bez-pcc-ID3Myqc.html#a7b6a03577
46.08,apartamentowiec,4.0,2,2019.0,2.0,pierwotny,238234.0,do wykończenia,https://www.otodom.pl/oferta/jedyne-mieszkanie-z-tak-duzym-balkonem-ID3yQOf.html#d3db507e47
70.0,apartamentowiec,10.0,4,,1.0,pierwotny,426420.0,,https://www.otodom.pl/oferta/4pok-przy-parku-slaskim-swietny-uklad-sprawdz-ID3Myq4.html#a7b6a03577
34.0,apartamentowiec,10.0,1,,5.0,pierwotny,222360.0,,https://www.otodom.pl/oferta/os-tysiaclecia-kawalerka-przy-parku-slaskim-okazja-ID3Myq0.html#a7b6a03577
72.0,apartamentowiec,5.0,3,,0.0,pierwotny,394200.0,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3Myqk.html#a7b6a03577
53.55,apartamentowiec,1.0,2,2018.0,3.0,pierwotny,257040.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-53-55-m-katowice-ID3MHli.html#a7b6a03577
80.0,,,3,,5.0,wtórny,560000.0,,https://www.otodom.pl/oferta/nowoczesny-apartament-w-sercu-katowic-okazja-ID3MyqU.html#a7b6a03577
74.0,,,2,,,wtórny,259000.0,,https://www.otodom.pl/oferta/podzial-na-kawalerki-idealny-metraz-bliskocentrum-ID3MyNV.html#a7b6a03577
135.0,,4.0,7,,1.0,wtórny,540000.0,do remontu,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3MyNG.html#a7b6a03577
200.0,kamienica,5.0,8,1920.0,3.0,wtórny,699000.0,do remontu,https://www.otodom.pl/oferta/3-maja-centrum-jedyny-takie-mieszkanie-ID3MyNC.html#a7b6a03577
75.0,blok,7.0,4,1981.0,6.0,wtórny,279000.0,do zamieszkania,https://www.otodom.pl/oferta/m-5-katowice-piotrowice-os-odrodzenia-ID3MHeQ.html#a7b6a03577
105.7,apartamentowiec,1.0,3,2018.0,1.0,wtórny,600000.0,do wykończenia,https://www.otodom.pl/oferta/wyjatkowy-apartament-z-tarasem-105m2-katowice-pod-ID3MIJC.html#a7b6a03577
52.34,kamienica,3.0,3,1905.0,3.0,wtórny,293104.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-52-34-m-katowice-ID3MJ9q.html#a7b6a03577
53.19,kamienica,3.0,3,1905.0,1.0,wtórny,297864.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-53-19-m-katowice-ID3MJas.html#a7b6a03577
43.63,kamienica,3.0,1,1905.0,1.0,wtórny,244328.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-43-63-m-katowice-ID3MJao.html#a7b6a03577
105.0,blok,2.0,4,,1.0,wtórny,699000.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-srodmiescie-ID3MJ5C.html#a7b6a03577
44.0,kamienica,3.0,1,1905.0,2.0,wtórny,246400.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-44-m-katowice-ID3MJak.html#a7b6a03577
79.89,kamienica,3.0,3,1905.0,3.0,wtórny,447384.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-79-89-m-katowice-ID3MJag.html#a7b6a03577
80.0,apartamentowiec,11.0,4,,11.0,wtórny,940000.0,do zamieszkania,https://www.otodom.pl/oferta/apartament-80m2-4pokoje-katowice-debowe-tarasy-ID3MNri.html#a7b6a03577
72.0,apartamentowiec,5.0,3,,0.0,pierwotny,394200.0,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3MNKs.html#a7b6a03577
46.61,,5.0,2,,2.0,pierwotny,258500.0,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3MNKv.html#a7b6a03577
49.81,apartamentowiec,3.0,2,,0.0,pierwotny,298860.0,do wykończenia,https://www.otodom.pl/oferta/silesia-widok-mieszkanie-z-ogrodem-b0-02-ID3zNez.html#23e6f5909b
61.58,apartamentowiec,3.0,2,,0.0,pierwotny,357164.0,do wykończenia,https://www.otodom.pl/oferta/silesia-widok-mieszkanie-z-ogrodem-b0-04-ID3zNhJ.html#23e6f5909b
62.04,,3.0,2,,0.0,pierwotny,359832.0,do wykończenia,https://www.otodom.pl/oferta/silesia-widok-mieszkanie-z-ogrodem-b0-03-ID3zNfN.html#23e6f5909b
61.63,apartamentowiec,4.0,2,,0.0,pierwotny,357454.0,do wykończenia,https://www.otodom.pl/oferta/silesia-widok-mieszkanie-z-ogrodem-a0-02-ID3zMTh.html#23e6f5909b
35.95,apartamentowiec,8.0,2,2018.0,0.0,pierwotny,251650.0,do wykończenia,https://www.otodom.pl/oferta/przestronny-taras-z-widokiem-na-staw-ID3Aw03.html#23e6f5909b
73.05,apartamentowiec,4.0,3,,1.0,pierwotny,416385.0,do wykończenia,https://www.otodom.pl/oferta/silesia-widok-a1-02-ID3zNlt.html#23e6f5909b
69.77,apartamentowiec,4.0,3,,2.0,pierwotny,397689.0,do wykończenia,https://www.otodom.pl/oferta/silesia-widok-a2-01-ID3zNGb.html#23e6f5909b
42.28,apartamentowiec,5.0,2,2017.0,1.0,pierwotny,219856.0,do wykończenia,https://www.otodom.pl/oferta/park-chorzowski-jozefowiec-bytkowska-ID3zUDt.html#23e6f5909b
36.21,apartamentowiec,8.0,2,2018.0,0.0,pierwotny,317611.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-z-wyjatkowym-widokiem-na-staw-ID3Ayj5.html#23e6f5909b
46.02,apartamentowiec,8.0,2,2019.0,1.0,pierwotny,333645.0,do wykończenia,https://www.otodom.pl/oferta/funkcjonalne-mieszkanie-z-komfortowym-tarasem-ID3Ayjd.html#23e6f5909b
58.33,apartamentowiec,8.0,3,2018.0,0.0,pierwotny,411800.0,do wykończenia,https://www.otodom.pl/oferta/wymarzone-mieszkanie-z-widokiem-na-staw-ID3Ayj1.html#23e6f5909b
71.82,apartamentowiec,4.0,3,2017.0,4.0,pierwotny,387828.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-71-82-m-katowice-ID3AA3B.html#23e6f5909b
150.0,kamienica,3.0,5,1902.0,2.0,wtórny,790000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-150-m-katowice-ID3BorV.html#23e6f5909b
38.0,,3.0,2,,3.0,wtórny,170000.0,,https://www.otodom.pl/oferta/centrum-dabrowki-plac-wolnosci-ID3Boo0.html#23e6f5909b
51.0,kamienica,4.0,2,,1.0,wtórny,269900.0,do wykończenia,https://www.otodom.pl/oferta/idealne-2pok-w-centrum-2-miejsca-parkingowe-ID3Bu7i.html#23e6f5909b
41.65,apartamentowiec,8.0,2,2019.0,2.0,pierwotny,320705.0,do wykończenia,https://www.otodom.pl/oferta/dolina-3-stawow-idealna-lokalizacja-dla-kazdego-ID3C9VE.html#23e6f5909b
196.0,,4.0,5,,3.0,wtórny,990000.0,,https://www.otodom.pl/oferta/mieszkanie-196-m-katowice-ID3Cm3m.html#23e6f5909b
20.76,kamienica,3.0,1,,0.0,wtórny,151548.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-20-76-m-katowice-ID3DucU.html#23e6f5909b
113.33,kamienica,4.0,3,1900.0,0.0,wtórny,450000.0,do remontu,https://www.otodom.pl/oferta/mieszkanie-ul-mickiewicza-idealne-pod-inwestycje-ID37yf0.html#23e6f5909b
74.0,,,2,,,wtórny,259000.0,,https://www.otodom.pl/oferta/podzial-na-kawalerki-idealny-metraz-bliskocentrum-ID3MNKQ.html#a7b6a03577
200.0,kamienica,5.0,8,1920.0,3.0,wtórny,699000.0,do remontu,https://www.otodom.pl/oferta/3-maja-centrum-jedyny-takie-mieszkanie-ID3MNKY.html#a7b6a03577
92.4,,,3,,1.0,wtórny,495000.0,,https://www.otodom.pl/oferta/mieszkanie-92-40-m-katowice-ID3D2ju.html#23e6f5909b
58.0,apartamentowiec,4.0,2,,0.0,wtórny,259000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-58-m-katowice-ID3Ddc4.html#23e6f5909b
70.0,apartamentowiec,10.0,4,,1.0,pierwotny,426420.0,,https://www.otodom.pl/oferta/4pok-przy-parku-slaskim-swietny-uklad-sprawdz-ID3MNL2.html#a7b6a03577
197.0,kamienica,,5,1905.0,2.0,wtórny,700000.0,do remontu,https://www.otodom.pl/oferta/mieszkanie-197-m-katowice-ID3MQRq.html#a7b6a03577
34.0,apartamentowiec,10.0,1,,5.0,pierwotny,222360.0,,https://www.otodom.pl/oferta/os-tysiaclecia-kawalerka-przy-parku-slaskim-okazja-ID3MNL6.html#a7b6a03577
45.0,apartamentowiec,,2,,3.0,wtórny,280350.0,,https://www.otodom.pl/oferta/2pok-biuro-sprzedazy-duzy-balkon-os-tysiaclecia-ID3MNWy.html#a7b6a03577
31.0,blok,10.0,2,,10.0,wtórny,149000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-31-m-katowice-ID3MX3u.html#a7b6a03577
135.0,,4.0,7,,1.0,wtórny,540000.0,do remontu,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3MNKU.html#a7b6a03577
128.0,blok,10.0,5,,0.0,wtórny,599000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-128-m-katowice-ID3MQRu.html#a7b6a03577
142.19,kamienica,4.0,4,,2.0,wtórny,690000.0,,https://www.otodom.pl/oferta/mieszkanie-w-centrum-katowic-na-sprzedaz-ID3N1Ec.html#a7b6a03577
180.02,kamienica,4.0,5,,2.0,wtórny,650000.0,do remontu,https://www.otodom.pl/oferta/mieszkanie-ns-sprzedaz-w-centrum-katowic-ID3N1E0.html#a7b6a03577
80.0,,4.0,2,,3.0,wtórny,419000.0,,https://www.otodom.pl/oferta/mieszkanie-80-m-katowice-ID3N1tu.html#a7b6a03577
45.0,blok,2.0,3,,1.0,wtórny,249900.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-45-m-katowice-ID3N3Ic.html#a7b6a03577
97.4,apartamentowiec,1.0,3,2017.0,0.0,pierwotny,525000.0,do wykończenia,https://www.otodom.pl/oferta/ekskluzywny-apartament-z-ogrodkiem-w-dz-podlesie-ID3eOkm.html#a7b6a03577
70.0,apartamentowiec,10.0,4,,1.0,pierwotny,426420.0,,https://www.otodom.pl/oferta/4pok-przy-parku-slaskim-swietny-uklad-sprawdz-ID3N79C.html#a7b6a03577
135.0,,4.0,7,,1.0,wtórny,540000.0,do remontu,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3N79S.html#a7b6a03577
46.61,,5.0,2,,2.0,pierwotny,258500.0,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3N79V.html#a7b6a03577
40.3,apartamentowiec,5.0,2,,0.0,pierwotny,276055.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3NaSI.html#a7b6a03577
34.0,apartamentowiec,10.0,1,,5.0,pierwotny,222360.0,,https://www.otodom.pl/oferta/os-tysiaclecia-kawalerka-przy-parku-slaskim-okazja-ID3N79y.html#a7b6a03577
52.5,apartamentowiec,5.0,3,,0.0,pierwotny,333375.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3NaYk.html#a7b6a03577
52.45,apartamentowiec,5.0,3,,0.0,pierwotny,322568.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3NaSQ.html#a7b6a03577
52.71,apartamentowiec,5.0,3,,0.0,pierwotny,334708.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3NaYo.html#a7b6a03577
54.89,apartamentowiec,5.0,4,,0.0,pierwotny,348552.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3NaYc.html#a7b6a03577
38.28,apartamentowiec,5.0,2,,0.0,pierwotny,262218.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3NaYg.html#a7b6a03577
39.43,apartamentowiec,5.0,2,,0.0,pierwotny,258266.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3NaY0.html#a7b6a03577
49.53,,10.0,3,,1.0,pierwotny,272415.0,,https://www.otodom.pl/oferta/mieszkanie-49-53-m-katowice-ID3DOi8.html#23e6f5909b
41.65,,8.0,2,,2.0,pierwotny,262395.0,,https://www.otodom.pl/oferta/mieszkanie-41-65-m-katowice-ID3DOik.html#23e6f5909b
32.7,kamienica,3.0,2,,3.0,wtórny,243484.0,,https://www.otodom.pl/oferta/mieszkanie-32-70-m-katowice-ID3DZvU.html#23e6f5909b
52.5,,5.0,3,,0.0,pierwotny,283500.0,,https://www.otodom.pl/oferta/mieszkanie-52-50-m-katowice-ID3DOiA.html#23e6f5909b
54.71,apartamentowiec,5.0,4,,0.0,pierwotny,336466.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3NaY4.html#a7b6a03577
21.19,kamienica,3.0,1,1960.0,2.0,pierwotny,138582.6,do wykończenia,https://www.otodom.pl/oferta/blisko-centrum-pod-inwestycje-bez-prowizjii-ID3E6eo.html#23e6f5909b
38.39,apartamentowiec,4.0,2,2018.0,0.0,pierwotny,276055.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-38-39-m-katowice-ID3E4UA.html#23e6f5909b
127.0,blok,10.0,5,,0.0,wtórny,599000.0,do zamieszkania,https://www.otodom.pl/oferta/bardzo-duze-mieszkanie-przy-dolinie-trzech-stawow-ID3EhCc.html#23e6f5909b
36.75,apartamentowiec,10.0,2,2019.0,2.0,pierwotny,227850.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-36-75-m-katowice-ID3EAug.html#23e6f5909b
72.39,blok,10.0,4,2000.0,6.0,wtórny,365000.0,do zamieszkania,https://www.otodom.pl/oferta/przestronne-mieszkanie-z-balkonem-i-piwnica-ID3DGVA.html#23e6f5909b
70.0,apartamentowiec,6.0,3,,4.0,wtórny,549000.0,do zamieszkania,https://www.otodom.pl/oferta/ekskluzywny-apartament-na-strzezonym-osiedlu-garaz-ID3EBWV.html#23e6f5909b
78.6,apartamentowiec,3.0,4,,1.0,wtórny,550000.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-bazantowo-4-pokoje-ID3ESwO.html#23e6f5909b
149.84,kamienica,3.0,5,,2.0,wtórny,795000.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-2-mieszkania-w-jednym-ID3ESwV.html#23e6f5909b
82.48,apartamentowiec,4.0,4,,1.0,pierwotny,511376.0,,https://www.otodom.pl/oferta/katowice-bazantow-20-rabatu-na-wykonczenie-ID3FgMA.html#23e6f5909b
56.44,apartamentowiec,16.0,2,,,pierwotny,332000.0,,https://www.otodom.pl/oferta/mieszkanie-56-44-m-katowice-ID3FtQI.html#23e6f5909b
48.26,apartamentowiec,5.0,2,,1.0,pierwotny,308500.0,,https://www.otodom.pl/oferta/mieszkanie-48-26-m-katowice-ID3FplC.html#23e6f5909b
58.67,blok,3.0,2,,2.0,wtórny,319000.0,do remontu,https://www.otodom.pl/oferta/mieszkanie-w-wyjatkowej-lokalizacji-os-ptasie-ID3FeLa.html#23e6f5909b
94.0,,2.0,4,2008.0,1.0,wtórny,760000.0,,https://www.otodom.pl/oferta/bezczynszowe-mieszkanie-na-brynowie-ID3FDLS.html#23e6f5909b
59.4,blok,4.0,4,1976.0,1.0,wtórny,248000.0,do remontu,https://www.otodom.pl/oferta/katowice-piotrowice-4-pokoje-kuchnia-ID3Bwgc.html#23e6f5909b
30.0,apartamentowiec,5.0,1,,5.0,wtórny,285000.0,do zamieszkania,https://www.otodom.pl/oferta/kawalerka-katowice-debowe-tarasy-ID3Fzgs.html#23e6f5909b
90.9,,5.0,4,,1.0,pierwotny,499950.0,,https://www.otodom.pl/oferta/mieszkanie-90-90-m-katowice-ID3GDRC.html#23e6f5909b
82.41,,2.0,4,,0.0,pierwotny,370845.0,,https://www.otodom.pl/oferta/mieszkanie-82-41-m-katowice-ID3FUzm.html#23e6f5909b
71.0,blok,4.0,4,,1.0,wtórny,369999.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-brynow-ul-orkana-okazja-ID3FJBK.html#23e6f5909b
70.24,,5.0,3,,1.0,pierwotny,393344.0,,https://www.otodom.pl/oferta/mieszkanie-70-24-m-katowice-ID3GDRy.html#23e6f5909b
87.0,blok,5.0,3,1960.0,2.0,wtórny,750000.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-srodmiescie-3-pokoje-garaz-ID3suNV.html#23e6f5909b
41.0,blok,2.0,1,,2.0,wtórny,129000.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-janow-kawalerka-po-remoncie-ID3GUnO.html#23e6f5909b
30.64,apartamentowiec,5.0,1,,0.0,pierwotny,209884.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3NaYs.html#a7b6a03577
59.87,apartamentowiec,5.0,4,,0.0,pierwotny,392148.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3NaYA.html#a7b6a03577
50.94,,5.0,2,,0.0,pierwotny,297999.0,,https://www.otodom.pl/oferta/mieszkanie-50-94-m-katowice-ID3GDRO.html#23e6f5909b
40.3,apartamentowiec,5.0,2,,0.0,pierwotny,276055.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3NaYv.html#a7b6a03577
65.0,blok,1.0,3,1960.0,0.0,wtórny,249900.0,do zamieszkania,https://www.otodom.pl/oferta/duze-mieszkanie-katowice-piotrowice-ID3NceY.html#a7b6a03577
97.4,apartamentowiec,1.0,3,,0.0,pierwotny,550000.0,do wykończenia,https://www.otodom.pl/oferta/rezydencja-podlesie-apartament-z-ogrodem-ID3NcJC.html#a7b6a03577
30.0,apartamentowiec,11.0,1,2010.0,5.0,wtórny,285000.0,,https://www.otodom.pl/oferta/mieszkanie-30-m-katowice-ID3NehO.html#a7b6a03577
74.0,kamienica,4.0,2,,4.0,wtórny,260000.0,do remontu,https://www.otodom.pl/oferta/mieszkanie-74m2-2-pokoje-katowice-srodmiescie-ID3NdT6.html#a7b6a03577
48.38,apartamentowiec,10.0,3,,2.0,pierwotny,275766.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfUU.html#a7b6a03577
56.91,apartamentowiec,1.0,2,2018.0,3.0,pierwotny,284550.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-56-91-m-katowice-ID3NfGo.html#a7b6a03577
49.23,apartamentowiec,10.0,3,,2.0,pierwotny,280611.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfW2.html#a7b6a03577
35.93,apartamentowiec,10.0,2,,2.0,pierwotny,229952.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfX6.html#a7b6a03577
44.87,apartamentowiec,10.0,3,,2.0,pierwotny,260246.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfXe.html#a7b6a03577
40.26,apartamentowiec,10.0,2,,2.0,pierwotny,249612.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfXu.html#a7b6a03577
44.79,apartamentowiec,10.0,3,,2.0,pierwotny,259782.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfXy.html#a7b6a03577
53.91,apartamentowiec,10.0,3,,2.0,pierwotny,318069.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfZu.html#a7b6a03577
40.16,apartamentowiec,10.0,2,,2.0,pierwotny,248992.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfXi.html#a7b6a03577
49.22,apartamentowiec,10.0,3,,2.0,pierwotny,280554.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfXq.html#a7b6a03577
52.19,apartamentowiec,10.0,3,,2.0,pierwotny,302702.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfZm.html#a7b6a03577
59.07,apartamentowiec,10.0,4,,2.0,pierwotny,348513.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfZq.html#a7b6a03577
50.67,apartamentowiec,10.0,3,,2.0,pierwotny,293886.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3NfZi.html#a7b6a03577
